submissionId	country	date	genotype	season	switchseason	switch	seltype
OR287970.1	USA	2020-02-10	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP495954.1	USA	2020-02-10	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277879.1	USA	2020-02-10	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP495952.1	USA	2020-02-10	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277913.1	USA	2020-02-11	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277534.1	USA	2020-02-11	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277914.1	USA	2020-02-12	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR287971.1	USA	2020-02-12	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR287972.1	USA	2020-02-12	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277916.1	USA	2020-02-13	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277915.1	USA	2020-02-13	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277881.1	USA	2020-02-13	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277766.1	USA	2020-02-13	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277880.1	USA	2020-02-13	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277882.1	USA	2020-02-13	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277504.1	USA	2020-02-13	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277505.1	USA	2020-02-13	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748721.1	USA	2020-02-14	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748720.1	USA	2020-02-14	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277883.1	USA	2020-02-14	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277884.1	USA	2020-02-14	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277535.1	USA	2020-02-14	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR287973.1	USA	2020-02-14	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748722.1	USA	2020-02-15	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277977.1	USA	2020-02-15	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278136.1	USA	2020-02-15	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277886.1	USA	2020-02-15	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR287974.1	USA	2020-02-15	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277885.1	USA	2020-02-15	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277709.1	USA	2020-02-15	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR287975.1	USA	2020-02-15	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR455904.1	Zambia	2020-02-15	RSVB	2020	2020	RSVA->RSVB	replication
OQ277917.1	USA	2020-02-16	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR287976.1	USA	2020-02-16	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748719.1	USA	2020-02-16	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR287977.1	USA	2020-02-16	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR287978.1	USA	2020-02-16	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR287979.1	USA	2020-02-16	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR287980.1	USA	2020-02-16	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277506.1	USA	2020-02-16	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277710.1	USA	2020-02-16	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277638.1	USA	2020-02-16	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278138.1	USA	2020-02-17	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748740.1	USA	2020-02-17	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748741.1	USA	2020-02-17	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278137.1	USA	2020-02-17	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277536.1	USA	2020-02-17	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277639.1	USA	2020-02-17	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277869.1	USA	2020-02-18	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748742.1	USA	2020-02-18	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277945.1	USA	2020-02-18	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR287981.1	USA	2020-02-18	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277789.1	USA	2020-02-18	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277871.1	USA	2020-02-18	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748739.1	USA	2020-02-19	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277870.1	USA	2020-02-19	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277872.1	USA	2020-02-19	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277736.1	USA	2020-02-20	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277734.1	USA	2020-02-20	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748723.1	USA	2020-02-22	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277946.1	USA	2020-02-22	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748743.1	USA	2020-02-22	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277556.1	USA	2020-02-22	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277978.1	USA	2020-02-22	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278016.1	USA	2020-02-22	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278017.1	USA	2020-02-22	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748724.1	USA	2020-02-23	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277790.1	USA	2020-02-23	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278018.1	USA	2020-02-23	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278167.1	USA	2020-02-23	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278168.1	USA	2020-02-23	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748744.1	USA	2020-02-24	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748745.1	USA	2020-02-24	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277948.1	USA	2020-02-24	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277947.1	USA	2020-02-24	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR287982.1	USA	2020-02-24	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR466322.1	Zambia	2020-02-24	RSVA	2020	2020	RSVA->RSVB	evasion
OR466214.1	Zambia	2020-02-24	RSVA	2020	2020	RSVA->RSVB	evasion
PP748725.1	USA	2020-02-25	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278169.1	USA	2020-02-25	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR455914.1	Zambia	2020-02-25	RSVB	2020	2020	RSVA->RSVB	replication
PP748726.1	USA	2020-02-26	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277557.1	USA	2020-02-26	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748738.1	USA	2020-02-27	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278170.1	USA	2020-02-27	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748736.1	USA	2020-02-28	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PQ508368.1	USA	2020-02-28	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278171.1	USA	2020-02-28	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278213.1	USA	2020-02-28	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748727.1	USA	2020-02-29	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278172.1	USA	2020-02-29	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277979.1	USA	2020-02-29	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277980.1	USA	2020-02-29	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748729.1	USA	2020-03-01	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748728.1	USA	2020-03-01	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278101.1	USA	2020-03-01	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277791.1	USA	2020-03-01	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277537.1	USA	2020-03-01	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277812.1	USA	2020-03-01	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278100.1	USA	2020-03-01	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278099.1	USA	2020-03-01	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278173.1	USA	2020-03-01	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277640.1	USA	2020-03-01	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277642.1	USA	2020-03-01	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277641.1	USA	2020-03-01	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277918.1	USA	2020-03-02	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748735.1	USA	2020-03-02	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277767.1	USA	2020-03-02	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277768.1	USA	2020-03-02	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277792.1	USA	2020-03-02	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748734.1	USA	2020-03-02	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278102.1	USA	2020-03-02	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278103.1	USA	2020-03-02	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277538.1	USA	2020-03-02	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277539.1	USA	2020-03-02	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277848.1	USA	2020-03-02	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278175.1	USA	2020-03-02	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277981.1	USA	2020-03-02	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277583.1	USA	2020-03-02	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277584.1	USA	2020-03-02	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277847.1	USA	2020-03-02	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277678.1	USA	2020-03-02	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278174.1	USA	2020-03-02	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR455902.1	Zambia	2020-03-02	RSVB	2020	2020	RSVA->RSVB	replication
PP748730.1	USA	2020-03-03	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278139.1	USA	2020-03-03	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277483.1	USA	2020-03-03	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277484.1	USA	2020-03-03	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277585.1	USA	2020-03-03	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277846.1	USA	2020-03-03	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278104.1	USA	2020-03-03	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278105.1	USA	2020-03-03	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278203.1	USA	2020-03-03	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278062.1	USA	2020-03-03	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277850.1	USA	2020-03-03	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277613.1	USA	2020-03-03	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748731.1	USA	2020-03-04	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277769.1	USA	2020-03-04	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277793.1	USA	2020-03-04	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR287983.1	USA	2020-03-04	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278177.1	USA	2020-03-04	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278106.1	USA	2020-03-04	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277540.1	USA	2020-03-04	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277541.1	USA	2020-03-04	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278021.1	USA	2020-03-04	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277679.1	USA	2020-03-04	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278176.1	USA	2020-03-04	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277849.1	USA	2020-03-04	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277851.1	USA	2020-03-04	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277852.1	USA	2020-03-04	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278063.1	USA	2020-03-04	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277680.1	USA	2020-03-04	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277794.1	USA	2020-03-05	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278107.1	USA	2020-03-05	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278178.1	USA	2020-03-05	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277681.1	USA	2020-03-05	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277919.1	USA	2020-03-06	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277770.1	USA	2020-03-06	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277485.1	USA	2020-03-06	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278179.1	USA	2020-03-06	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278064.1	USA	2020-03-06	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278022.1	USA	2020-03-06	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277682.1	USA	2020-03-06	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278180.1	USA	2020-03-06	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748737.1	USA	2020-03-07	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277558.1	USA	2020-03-07	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278204.1	USA	2020-03-07	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278181.1	USA	2020-03-07	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277811.1	USA	2020-03-08	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278065.1	USA	2020-03-08	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277683.1	USA	2020-03-08	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278206.1	USA	2020-03-08	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278205.1	USA	2020-03-08	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR455901.1	Zambia	2020-03-08	RSVB	2020	2020	RSVA->RSVB	replication
PP748732.1	USA	2020-03-09	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278066.1	USA	2020-03-09	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277920.1	USA	2020-03-10	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277952.1	USA	2020-03-10	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
PP748733.1	USA	2020-03-10	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277684.1	USA	2020-03-10	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277711.1	USA	2020-03-10	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277712.1	USA	2020-03-10	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278067.1	USA	2020-03-10	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR455945.1	Zambia	2020-03-10	RSVB	2020	2020	RSVA->RSVB	replication
OR455944.1	Zambia	2020-03-10	RSVB	2020	2020	RSVA->RSVB	replication
OR455942.1	Zambia	2020-03-10	RSVB	2020	2020	RSVA->RSVB	replication
OR455943.1	Zambia	2020-03-10	RSVB	2020	2020	RSVA->RSVB	replication
OQ278140.1	USA	2020-03-11	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278141.1	USA	2020-03-11	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277737.1	USA	2020-03-11	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277771.1	USA	2020-03-11	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277738.1	USA	2020-03-11	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277559.1	USA	2020-03-11	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278068.1	USA	2020-03-11	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR455940.1	Zambia	2020-03-11	RSVB	2020	2020	RSVA->RSVB	replication
OR455941.1	Zambia	2020-03-11	RSVB	2020	2020	RSVA->RSVB	replication
OR455931.1	Zambia	2020-03-11	RSVB	2020	2020	RSVA->RSVB	replication
OQ277795.1	USA	2020-03-12	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277614.1	USA	2020-03-12	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278207.1	USA	2020-03-12	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR455906.1	Zambia	2020-03-12	RSVB	2020	2020	RSVA->RSVB	replication
OR455905.1	Zambia	2020-03-12	RSVB	2020	2020	RSVA->RSVB	replication
OR287985.1	USA	2020-03-13	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277796.1	USA	2020-03-13	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277772.1	USA	2020-03-13	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277815.1	USA	2020-03-13	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278069.1	USA	2020-03-13	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR287984.1	USA	2020-03-14	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277542.1	USA	2020-03-14	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277685.1	USA	2020-03-14	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277951.1	USA	2020-03-15	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277797.1	USA	2020-03-16	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277982.1	USA	2020-03-16	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278214.1	USA	2020-03-16	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278208.1	USA	2020-03-16	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277983.1	USA	2020-03-17	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277921.1	USA	2020-03-18	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278209.1	USA	2020-03-18	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278126.1	USA	2020-03-19	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277816.1	USA	2020-03-20	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278020.1	USA	2020-03-20	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277644.1	USA	2020-03-20	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278210.1	USA	2020-03-20	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278211.1	USA	2020-03-20	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277984.1	USA	2020-03-21	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277949.1	USA	2020-03-22	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277950.1	USA	2020-03-22	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277985.1	USA	2020-03-23	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ277643.1	USA	2020-03-23	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR455930.1	Zambia	2020-03-25	RSVB	2020	2020	RSVA->RSVB	replication
OR455935.1	Zambia	2020-03-25	RSVB	2020	2020	RSVA->RSVB	replication
OQ278023.1	USA	2020-03-26	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OQ278024.1	USA	2020-03-26	RSVA	2019-2020	2020-2021	RSVA->RSVB	evasion_l
OR455937.1	Zambia	2020-03-26	RSVB	2020	2020	RSVA->RSVB	replication
OR455929.1	Zambia	2020-04-07	RSVB	2020	2020	RSVA->RSVB	replication
OR466320.1	Zambia	2020-04-14	RSVA	2020	2020	RSVA->RSVB	evasion
OR455928.1	Zambia	2020-04-14	RSVB	2020	2020	RSVA->RSVB	replication
OR455927.1	Zambia	2020-04-16	RSVB	2020	2020	RSVA->RSVB	replication
OR466321.1	Zambia	2020-04-24	RSVA	2020	2020	RSVA->RSVB	evasion
OR455926.1	Zambia	2020-08-20	RSVB	2020	2020	RSVA->RSVB	replication
OR455925.1	Zambia	2020-08-23	RSVB	2020	2020	RSVA->RSVB	replication
OL321917.1	USA	2020-11-16	RSVB	2020-2021	2020-2021	RSVA->RSVB	replication
OP673311.1	China	2021-01-01	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
OP673353.1	China	2021-01-01	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
ON707432.1	China	2021-01-01	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
ON707434.1	China	2021-01-01	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
ON707435.1	China	2021-01-01	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
ON707444.1	China	2021-01-01	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
ON707439.1	China	2021-01-01	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
ON707440.1	China	2021-01-01	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
ON707441.1	China	2021-01-01	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
ON707442.1	China	2021-01-01	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
ON707433.1	China	2021-01-01	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
ON707436.1	China	2021-01-01	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
ON707437.1	China	2021-01-01	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
ON707438.1	China	2021-01-01	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
ON707443.1	China	2021-01-01	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
OP673310.1	China	2021-01-02	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
OP673145.1	China	2021-01-03	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
OP673352.1	China	2021-01-04	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
OP673308.1	China	2021-01-05	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
PV367386.1	China	2021-01-06	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
PV367387.1	China	2021-01-06	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
OP673278.1	China	2021-01-07	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
OP673309.1	China	2021-01-07	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
OP673146.1	China	2021-01-07	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
OP673277.1	China	2021-01-08	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
OP673213.1	China	2021-01-08	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
OP673350.1	China	2021-01-09	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
OP673348.1	China	2021-01-10	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
OP673347.1	China	2021-01-11	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
OP673349.1	China	2021-01-11	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
OP673181.1	China	2021-01-12	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
OP673351.1	China	2021-01-12	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
PV367380.1	China	2021-01-13	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
OP673301.1	China	2021-01-13	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
OQ382993.1	China	2021-01-14	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
OP673212.1	China	2021-01-15	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
OP673306.1	China	2021-01-15	RSVB	2020-2021	2021-2022	RSVB->RSVA	evasion_l
OQ278216.1	USA	2021-01-15	RSVA	2020-2021	2020-2021	RSVA->RSVB	evasion
