"name"	"date"	"continent"	"country"	"region"	"agestr"	"specimen"	"age"	"agecat"
"hRSV/A/Italy/LOM-32/2021"	2021-12-16	"Europe"	"Italy"	"Lombardy"	"10.9 months"	"Nasopharyngeal swab"	0.908	"Infants"
"hRSV/A/Italy/LOM-44/2021"	2021-12-14	"Europe"	"Italy"	"Lombardy"	"2.8 months"	"Nasopharyngeal swab"	0.233	"Infants"
"hRSV/A/Italy/LOM-19/2021"	2021-12-13	"Europe"	"Italy"	"Lombardy"	"12 days"	"Nasopharyngeal swab"	0.033	"Infants"
"hRSV/A/Italy/LOM-21/2021"	2021-12-10	"Europe"	"Italy"	"Lombardy"	"9.4 months"	"Nasopharyngeal swab"	0.783	"Infants"
"hRSV/A/Italy/LOM-13/2021"	2021-12-07	"Europe"	"Italy"	"Lombardy"	"2.5 months"	"Nasopharyngeal swab"	0.208	"Infants"
"hRSV/A/Italy/LOM-36/2021"	2021-12-07	"Europe"	"Italy"	"Lombardy"	"19 days"	"Nasopharyngeal swab"	0.052	"Infants"
"hRSV/A/Italy/LOM-38/2021"	2021-12-07	"Europe"	"Italy"	"Lombardy"	"4.4 months"	"Nasopharyngeal swab"	0.367	"Infants"
"hRSV/A/Italy/LOM-17/2021"	2021-12-06	"Europe"	"Italy"	"Lombardy"	"8.6 months"	"Nasopharyngeal swab"	0.717	"Infants"
"hRSV/A/Italy/LOM-20/2021"	2021-12-04	"Europe"	"Italy"	"Lombardy"	"1.7 months"	"Nasopharyngeal swab"	0.142	"Infants"
"hRSV/A/Italy/LOM-3/2021"	2021-12-03	"Europe"	"Italy"	"Lombardy"	"1.6 months"	"Nasopharyngeal swab"	0.133	"Infants"
"hRSV/A/Italy/LOM-12/2021"	2021-12-03	"Europe"	"Italy"	"Lombardy"	"1.7 months"	"Nasopharyngeal swab"	0.142	"Infants"
"hRSV/A/Italy/LOM-23/2021"	2021-12-02	"Europe"	"Italy"	"Lombardy"	"1.6 months"	"Nasopharyngeal swab"	0.133	"Infants"
"hRSV/A/Italy/LOM-48/2021"	2021-12-02	"Europe"	"Italy"	"Lombardy"	"1.5 months"	"Nasopharyngeal swab"	0.125	"Infants"
"hRSV/A/Italy/LOM-2/2021"	2021-12-01	"Europe"	"Italy"	"Lombardy"	"12 days"	"Nasopharyngeal swab"	0.033	"Infants"
"hRSV/A/Italy/LOM-26/2021"	2021-12-01	"Europe"	"Italy"	"Lombardy"	"1.7 months"	"Nasopharyngeal swab"	0.142	"Infants"
"hRSV/A/Italy/LOM-14/2021"	2021-11-30	"Europe"	"Italy"	"Lombardy"	"7.7 months"	"Nasopharyngeal swab"	0.642	"Infants"
"hRSV/A/Italy/LOM-22/2021"	2021-11-30	"Europe"	"Italy"	"Lombardy"	"2.9 months"	"Nasopharyngeal swab"	0.242	"Infants"
"hRSV/A/Italy/LOM-30/2021"	2021-11-30	"Europe"	"Italy"	"Lombardy"	"1.1 months"	"Nasopharyngeal swab"	0.092	"Infants"
"hRSV/A/Italy/LOM-4/2021"	2021-11-29	"Europe"	"Italy"	"Lombardy"	"3.9 months"	"Nasopharyngeal swab"	0.325	"Infants"
"hRSV/A/Italy/LOM-39/2021"	2021-11-27	"Europe"	"Italy"	"Lombardy"	"6.9 months"	"Nasopharyngeal swab"	0.575	"Infants"
"hRSV/A/Italy/LOM-40/2021"	2021-11-27	"Europe"	"Italy"	"Lombardy"	"1.7 years"	"Nasopharyngeal swab"	1.7	"Preschool"
"hRSV/A/Italy/LOM-27/2021"	2021-11-26	"Europe"	"Italy"	"Lombardy"	"1.8 months"	"Nasopharyngeal swab"	0.15	"Infants"
"hRSV/A/Italy/LOM-5/2021"	2021-11-25	"Europe"	"Italy"	"Lombardy"	"6.9 months"	"Nasopharyngeal swab"	0.575	"Infants"
"hRSV/A/Italy/LOM-8/2021"	2021-11-24	"Europe"	"Italy"	"Lombardy"	"3.6 months"	"Nasopharyngeal swab"	0.3	"Infants"
"hRSV/A/Italy/LOM-11/2021"	2021-11-24	"Europe"	"Italy"	"Lombardy"	"2.6 months"	"Nasopharyngeal swab"	0.217	"Infants"
"hRSV/A/Italy/LOM-18/2021"	2021-11-24	"Europe"	"Italy"	"Lombardy"	"7.3 months"	"Nasopharyngeal swab"	0.608	"Infants"
"hRSV/A/Italy/LOM-31/2021"	2021-11-24	"Europe"	"Italy"	"Lombardy"	"1.7 months"	"Nasopharyngeal swab"	0.142	"Infants"
"hRSV/A/Italy/LOM-35/2021"	2021-11-24	"Europe"	"Italy"	"Lombardy"	"4.2 years"	"Nasopharyngeal swab"	4.2	"Preschool"
"hRSV/A/Italy/LOM-43/2021"	2021-11-24	"Europe"	"Italy"	"Lombardy"	"10.6 months"	"Nasopharyngeal swab"	0.883	"Infants"
"hRSV/A/Italy/LOM-37/2021"	2021-11-23	"Europe"	"Italy"	"Lombardy"	"2.4 months"	"Nasopharyngeal swab"	0.2	"Infants"
"hRSV/A/Italy/LOM-49/2021"	2021-11-23	"Europe"	"Italy"	"Lombardy"	"1 years"	"Nasopharyngeal swab"	1	"Preschool"
"hRSV/A/Italy/LOM-9/2021"	2021-11-22	"Europe"	"Italy"	"Lombardy"	"2.5 months"	"Nasopharyngeal swab"	0.208	"Infants"
"hRSV/A/Italy/LOM-1/2021"	2021-11-21	"Europe"	"Italy"	"Lombardy"	"32 days"	"Nasopharyngeal swab"	0.088	"Infants"
"hRSV/A/Italy/LOM-16/2021"	2021-11-21	"Europe"	"Italy"	"Lombardy"	"1.6 years"	"Nasopharyngeal swab"	1.6	"Preschool"
"hRSV/A/Italy/LOM-33/2021"	2021-11-21	"Europe"	"Italy"	"Lombardy"	"3.7 months"	"Nasopharyngeal swab"	0.308	"Infants"
"hRSV/A/Italy/LOM-24/2021"	2021-11-20	"Europe"	"Italy"	"Lombardy"	"3.5 months"	"Nasopharyngeal swab"	0.292	"Infants"
"hRSV/A/Italy/LOM-25/2021"	2021-11-20	"Europe"	"Italy"	"Lombardy"	"8.7 months"	"Nasopharyngeal swab"	0.725	"Infants"
"hRSV/B/Italy/LOM-2/2021"	2021-12-19	"Europe"	"Italy"	"Lombardy"	"1,8 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-3/2021"	2021-12-02	"Europe"	"Italy"	"Lombardy"	"4,9 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-5/2021"	2021-11-22	"Europe"	"Italy"	"Lombardy"	"2,4 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-6/2021"	2021-11-23	"Europe"	"Italy"	"Lombardy"	"3,6 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-7/2021"	2021-11-25	"Europe"	"Italy"	"Lombardy"	"2 months"	"Nasopharyngeal swab"	0.167	"Infants"
"hRSV/B/Italy/LOM-8/2021"	2021-11-26	"Europe"	"Italy"	"Lombardy"	"1 months"	"Nasopharyngeal swab"	0.083	"Infants"
"hRSV/B/Italy/LOM-9/2021"	2021-12-01	"Europe"	"Italy"	"Lombardy"	"8 months"	"Nasopharyngeal swab"	0.667	"Infants"
"hRSV/B/Italy/LOM-10/2021"	2021-12-13	"Europe"	"Italy"	"Lombardy"	"1,4 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-11/2021"	2021-12-01	"Europe"	"Italy"	"Lombardy"	"0,9 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-12/2021"	2021-12-21	"Europe"	"Italy"	"Lombardy"	"7,3 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-13/2021"	2021-12-23	"Europe"	"Italy"	"Lombardy"	"2,8 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-14/2021"	2021-12-01	"Europe"	"Italy"	"Lombardy"	"0,9 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-15/2021"	2021-12-15	"Europe"	"Italy"	"Lombardy"	"1,9 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-16/2021"	2021-11-22	"Europe"	"Italy"	"Lombardy"	"2,5 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-17/2021"	2021-12-12	"Europe"	"Italy"	"Lombardy"	"4,4 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-18/2021"	2021-11-20	"Europe"	"Italy"	"Lombardy"	"2,8 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-19/2021"	2021-12-24	"Europe"	"Italy"	"Lombardy"	"1,6 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-20/2021"	2021-11-22	"Europe"	"Italy"	"Lombardy"	"0,5 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-21/2021"	2021-12-26	"Europe"	"Italy"	"Lombardy"	"8,8 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-22/2021"	2021-11-23	"Europe"	"Italy"	"Lombardy"	"0,4 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-23/2021"	2021-11-26	"Europe"	"Italy"	"Lombardy"	"1,2 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-24/2021"	2021-11-24	"Europe"	"Italy"	"Lombardy"	"2,5 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-25/2021"	2021-11-21	"Europe"	"Italy"	"Lombardy"	"1,5 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-26/2021"	2021-11-29	"Europe"	"Italy"	"Lombardy"	"4,6 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-27/2021"	2021-12-10	"Europe"	"Italy"	"Lombardy"	"1 months"	"Nasopharyngeal swab"	0.083	"Infants"
"hRSV/B/Italy/LOM-28/2021"	2021-12-04	"Europe"	"Italy"	"Lombardy"	"10 months"	"Nasopharyngeal swab"	0.833	"Infants"
"hRSV/B/Italy/LOM-29/2021"	2021-11-30	"Europe"	"Italy"	"Lombardy"	"1,1 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-30/2022"	2022-01-09	"Europe"	"Italy"	"Lombardy"	"1,6 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-31/2021"	2021-11-22	"Europe"	"Italy"	"Lombardy"	"3,2 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-33/2021"	2021-12-14	"Europe"	"Italy"	"Lombardy"	"3,7 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-34/2021"	2021-11-28	"Europe"	"Italy"	"Lombardy"	"5 months"	"Nasopharyngeal swab"	0.417	"Infants"
"hRSV/B/Italy/LOM-35/2021"	2021-12-12	"Europe"	"Italy"	"Lombardy"	"3,6 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-36/2021"	2021-11-21	"Europe"	"Italy"	"Lombardy"	"1,7 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-37/2021"	2021-11-25	"Europe"	"Italy"	"Lombardy"	"0,7 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-38/2021"	2021-11-24	"Europe"	"Italy"	"Lombardy"	"2,3 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Italy/LOM-39/2021"	2021-11-22	"Europe"	"Italy"	"Lombardy"	"1,3 months"	"Nasopharyngeal swab"	NA	NA
"hRSV/B/Bulgaria/2121/2022"	2022-11-10	"Europe"	"Bulgaria"	"Pleven"	"3 months"	""	0.25	"Infants"
"hRSV/B/Bulgaria/2122/2022"	2022-11-10	"Europe"	"Bulgaria"	"Pleven"	"5 months"	""	0.417	"Infants"
"hRSV/B/Bulgaria/2123/2022"	2022-11-10	"Europe"	"Bulgaria"	"Pleven"	"5 months"	""	0.417	"Infants"
"hRSV/B/Bulgaria/2124/2022"	2022-11-10	"Europe"	"Bulgaria"	"Pleven"	"7 months"	""	0.583	"Infants"
"hRSV/B/Bulgaria/2144/2022"	2022-11-10	"Europe"	"Bulgaria"	"Pleven"	"10 months"	""	0.833	"Infants"
"hRSV/B/Bulgaria/2129/2022"	2022-11-11	"Europe"	"Bulgaria"	"Sofia"	"3"	""	3	"Preschool"
"hRSV/B/Bulgaria/2131/2022"	2022-11-11	"Europe"	"Bulgaria"	"Sofia"	"1"	""	1	"Preschool"
"hRSV/B/Bulgaria/2141/2022"	2022-11-15	"Europe"	"Bulgaria"	"Pleven"	"1 months"	""	0.083	"Infants"
"hRSV/B/Bulgaria/2161/2022"	2022-11-21	"Europe"	"Bulgaria"	"Sofia"	"unknown"	""	NA	NA
"hRSV/B/Bulgaria/2162/2022"	2022-11-23	"Europe"	"Bulgaria"	"Sofia"	"2"	""	2	"Preschool"
"hRSV/B/Bulgaria/2205/2022"	2022-11-29	"Europe"	"Bulgaria"	"Sofia"	"unknown"	""	NA	NA
"hRSV/B/Bulgaria/2207/2022"	2022-11-29	"Europe"	"Bulgaria"	"Sofia"	"1"	""	1	"Preschool"
"hRSV/B/Bulgaria/2209/2022"	2022-12-01	"Europe"	"Bulgaria"	"Kiustendil"	"4"	""	4	"Preschool"
"hRSV/B/Bulgaria/2252/2022"	2022-12-05	"Europe"	"Bulgaria"	"Sofia"	"unknown"	""	NA	NA
"hRSV/B/Bulgaria/2337/2022"	2022-12-05	"Europe"	"Bulgaria"	"Pleven"	"3 months"	""	0.25	"Infants"
"hRSV/B/Bulgaria/2221/2022"	2022-12-06	"Europe"	"Bulgaria"	"Sofia"	"1 months"	""	0.083	"Infants"
"hRSV/B/Bulgaria/2248/2022"	2022-12-06	"Europe"	"Bulgaria"	"Sofia"	"1"	""	1	"Preschool"
"hRSV/B/Bulgaria/2519/2022"	2022-12-07	"Europe"	"Bulgaria"	"Varna"	"1 months"	""	0.083	"Infants"
"hRSV/B/Bulgaria/2339/2022"	2022-12-10	"Europe"	"Bulgaria"	"Pleven"	"4 months"	""	0.333	"Infants"
"hRSV/B/Bulgaria/2341/2022"	2022-12-10	"Europe"	"Bulgaria"	"Pleven"	"5 months"	""	0.417	"Infants"
"hRSV/B/Bulgaria/2342/2022"	2022-12-10	"Europe"	"Bulgaria"	"Pleven"	"1"	""	1	"Preschool"
"hRSV/B/Bulgaria/2487/2022"	2022-12-12	"Europe"	"Bulgaria"	"Plovdiv"	"3"	""	3	"Preschool"
"hRSV/B/Bulgaria/2559/2022"	2022-12-15	"Europe"	"Bulgaria"	"Sofia"	"1"	""	1	"Preschool"
"hRSV/B/Bulgaria/2562/2022"	2022-12-15	"Europe"	"Bulgaria"	"Sofia"	"1"	""	1	"Preschool"
"hRSV/B/Bulgaria/2564/2022"	2022-12-15	"Europe"	"Bulgaria"	"Sofia"	"1"	""	1	"Preschool"
"hRSV/B/Bulgaria/2594/2022"	2022-12-16	"Europe"	"Bulgaria"	"Varna"	"5"	""	5	"Preschool"
"hRSV/B/Bulgaria/2603/2022"	2022-12-17	"Europe"	"Bulgaria"	"Sofia"	"3 months"	""	0.25	"Infants"
"hRSV/B/Bulgaria/2605/2022"	2022-12-19	"Europe"	"Bulgaria"	"Sofia"	"2 months"	""	0.167	"Infants"
"hRSV/B/Bulgaria/2731/2022"	2022-12-19	"Europe"	"Bulgaria"	"Blagoevgrad"	"1 months"	""	0.083	"Infants"
"hRSV/B/Bulgaria/s121/2023"	2023-01-01	"Europe"	"Bulgaria"	"Plovdiv"	"4 months"	""	0.333	"Infants"
"hRSV/B/Bulgaria/157/2023"	2023-01-06	"Europe"	"Bulgaria"	"Stara Zagora"	"1 months"	""	0.083	"Infants"
"hRSV/B/Bulgaria/164/2023"	2023-01-06	"Europe"	"Bulgaria"	"Stara Zagora"	"3 months"	""	0.25	"Infants"
"hRSV/B/Bulgaria/186/2023"	2023-01-06	"Europe"	"Bulgaria"	"Blagoevgrad"	"1"	""	1	"Preschool"
"hRSV/B/Bulgaria/150/2023"	2023-01-09	"Europe"	"Bulgaria"	"Burgas"	"2"	""	2	"Preschool"
"hRSV/B/Bulgaria/295/2023"	2023-01-11	"Europe"	"Bulgaria"	"Silistra"	"5"	""	5	"Preschool"
"hRSV/B/Bulgaria/328/2023"	2023-01-11	"Europe"	"Bulgaria"	"Shumen"	"4 months"	""	0.333	"Infants"
"hRSV/B/Bulgaria/725/2023"	2023-01-13	"Europe"	"Bulgaria"	"Stara Zagora"	"6"	""	6	"Children"
"hRSV/B/Bulgaria/470/2023"	2023-01-16	"Europe"	"Bulgaria"	"Sofia"	"3"	""	3	"Preschool"
"hRSV/B/Bulgaria/602/2023"	2023-01-16	"Europe"	"Bulgaria"	"Pazardjik"	"3"	""	3	"Preschool"
"hRSV/B/Bulgaria/986/2023"	2023-01-16	"Europe"	"Bulgaria"	"Ruse"	"5"	""	5	"Preschool"
"hRSV/B/Bulgaria/1286/2023"	2023-01-30	"Europe"	"Bulgaria"	"Sofia"	"2"	""	2	"Preschool"
"hRSV/B/Bulgaria/1305/2023"	2023-01-31	"Europe"	"Bulgaria"	"Sofia"	"2"	""	2	"Preschool"
"hRSV/B/Bulgaria/1317/2023"	2023-01-31	"Europe"	"Bulgaria"	"Ruse"	"10 months"	""	0.833	"Infants"
"hRSV/B/Bulgaria/s374/2023"	2023-04-18	"Europe"	"Bulgaria"	"Sofia"	"3 months"	""	0.25	"Infants"
"hRSV/B/Bulgaria/2734/2022"	2022-12-19	"Europe"	"Bulgaria"	"Blagoevgrad"	"3 months"	""	0.25	"Infants"
"hRSV/B/Spain/GA-224031/2022"	2022-10-05	"Europe"	"Spain"	"Galicia"	"6 months"	"Nasopharyngeal swab"	0.5	"Infants"
"hRSV/B/Spain/GA-CHUAC-1/2023"	2023-07-27	"Europe"	"Spain"	"Galicia"	"81"	""	81	"Geriatrics"
"hRSV/B/Spain/GA-CHUAC-5/2023"	2023-11-11	"Europe"	"Spain"	"Galicia"	"9 months"	""	0.75	"Infants"
"hRSV/B/Spain/MD-2057/2023"	2023-10-09	"Europe"	"Spain"	"Madrid"	"5 months"	"Nasopharyngeal swab"	0.417	"Infants"
"hRSV/B/Spain/MD-HULP-062461103/2023"	NA	"Europe"	"Spain"	"Madrid"	"0"	"Oro-pharyngeal swab"	0	"Infants"
"hRSV/B/Spain/MD-HULP-062496412/2023"	NA	"Europe"	"Spain"	"Madrid"	"0"	"Oro-pharyngeal swab"	0	"Infants"
"hRSV/B/Spain/MD-HULP-062504763/2023"	NA	"Europe"	"Spain"	"Madrid"	"83"	"Oro-pharyngeal swab"	83	"Geriatrics"
"hRSV/A/France/IDF-RELAB-IPP25706/2023"	NA	"Europe"	"France"	"Ile-de-France"	"unknown"	""	NA	NA
"hRSV/A/France/IDF-IPP25813/2023"	NA	"Europe"	"France"	"Ile-de-France"	"2"	"Nasopharyngeal"	2	"Preschool"
"hRSV/A/France/BRE-IPP21653/2023"	2023-09-25	"Europe"	"France"	"Bretagne"	"9"	"Saliva"	9	"Children"
"hRSV/A/France/BRE-IPP21661/2023"	2023-09-25	"Europe"	"France"	"Bretagne"	"56"	"Saliva"	56	"Adults"
"hRSV/A/France/IDF-IPP21916/2023"	2023-09-26	"Europe"	"France"	"Ile-de-France"	"4 months"	"Nasopharyngeal"	0.333	"Infants"
"hRSV/A/France/IDF-RELAB-IPP24134/2023"	2023-09-27	"Europe"	"France"	"Ile-de-France"	"8 months"	""	0.667	"Infants"
"hRSV/A/France/IDF-RELAB-IPP24128/2023"	2023-10-03	"Europe"	"France"	"Ile-de-France"	"3"	""	3	"Preschool"
"hRSV/A/France/IDF-IPP22566/2023"	2023-10-03	"Europe"	"France"	"Ile-de-France"	"4 months"	"Nasopharyngeal"	0.333	"Infants"
"hRSV/B/France/IDF-RELAB-IPP24137/2023"	2023-10-03	"Europe"	"France"	"Ile-de-France"	"4"	""	4	"Preschool"
"hRSV/B/France/IDF-RELAB-IPP24138/2023"	2023-10-03	"Europe"	"France"	"Ile-de-France"	"42"	""	42	"Adults"
"hRSV/A/France/IDF-RELAB-IPP24139/2023"	2023-10-04	"Europe"	"France"	"Ile-de-France"	"3"	""	3	"Preschool"
"hRSV/A/France/IDF-IPP24946/2023"	2023-10-08	"Europe"	"France"	"Ile-de-France"	"3 months"	"Saliva"	0.25	"Infants"
"hRSV/B/France/IDF-RELAB-IPP24148/2023"	2023-10-09	"Europe"	"France"	"Ile-de-France"	"52"	""	52	"Adults"
"hRSV/A/France/IDF-RELAB-IPP24991/2023"	2023-10-11	"Europe"	"France"	"Ile-de-France"	"33"	""	33	"Adults"
"hRSV/B/France/IDF-RELAB-IPP24987/2023"	2023-10-11	"Europe"	"France"	"Ile-de-France"	"2"	""	2	"Preschool"
"hRSV/A/France/IDF-RELAB-IPP24985/2023"	2023-10-12	"Europe"	"France"	"Ile-de-France"	"36"	""	36	"Adults"
"hRSV/B/France/GES-RELAB-IPP25000/2023"	2023-10-12	"Europe"	"France"	"Grand Est"	"3"	""	3	"Preschool"
"hRSV/B/France/IDF-RELAB-IPP24981/2023"	2023-10-12	"Europe"	"France"	"Ile-de-France"	"42"	""	42	"Adults"
"hRSV/B/France/IDF-RELAB-IPP24988/2023"	2023-10-13	"Europe"	"France"	"Ile-de-France"	"74"	""	74	"Geriatrics"
"hRSV/A/France/IDF-RELAB-IPP24974/2023"	2023-10-14	"Europe"	"France"	"Ile-de-France"	"91"	""	91	"Geriatrics"
"hRSV/A/France/IDF-RELAB-IPP24976/2023"	2023-10-14	"Europe"	"France"	"Ile-de-France"	"92"	""	92	"Geriatrics"
"hRSV/A/France/IDF-RELAB-IPP24992/2023"	2023-10-14	"Europe"	"France"	"Ile-de-France"	"35"	""	35	"Adults"
"hRSV/B/France/IDF-RELAB-IPP24984/2023"	2023-10-14	"Europe"	"France"	"Ile-de-France"	"66"	""	66	"Geriatrics"
"hRSV/A/France/IDF-IPP24521/2023"	2023-10-16	"Europe"	"France"	"Ile-de-France"	"3"	"Saliva"	3	"Preschool"
"hRSV/A/France/IDF-RELAB-IPP24975/2023"	2023-10-16	"Europe"	"France"	"Ile-de-France"	"66"	""	66	"Geriatrics"
"hRSV/A/France/IDF-RELAB-IPP24977/2023"	2023-10-16	"Europe"	"France"	"Ile-de-France"	"43"	""	43	"Adults"
"hRSV/B/France/IDF-RELAB-IPP26337/2023"	2023-10-16	"Europe"	"France"	"Ile-de-France"	"52"	""	52	"Adults"
"hRSV/B/France/IDF-IPP24200/2023"	2023-10-16	"Europe"	"France"	"Ile-de-France"	"1"	"Nasopharyngeal"	1	"Preschool"
"hRSV/A/France/IDF-RELAB-IPP25701/2023"	2023-10-17	"Europe"	"France"	"Ile-de-France"	"89"	""	89	"Geriatrics"
"hRSV/A/France/IDF-RELAB-IPP25704/2023"	2023-10-18	"Europe"	"France"	"Ile-de-France"	"36"	""	36	"Adults"
"hRSV/B/France/IDF-RELAB-IPP25702/2023"	2023-10-18	"Europe"	"France"	"Ile-de-France"	"61"	""	61	"Adults"
"hRSV/B/France/IDF-RELAB-IPP25705/2023"	2023-10-18	"Europe"	"France"	"Ile-de-France"	"56"	""	56	"Adults"
"hRSV/B/France/IDF-RELAB-IPP25709/2023"	2023-10-18	"Europe"	"France"	"Ile-de-France"	"2"	""	2	"Preschool"
"hRSV/B/France/IDF-RELAB-IPP25710/2023"	2023-10-19	"Europe"	"France"	"Ile-de-France"	"12"	""	12	"Children"
"hRSV/A/France/IDF-IPP25255/2023"	2023-10-20	"Europe"	"France"	"Ile-de-France"	"1 month"	"Nasopharyngeal"	0.083	"Infants"
"hRSV/A/France/IDF-RELAB-IPP25712/2023"	2023-10-20	"Europe"	"France"	"Ile-de-France"	"70"	""	70	"Geriatrics"
"hRSV/A/France/IDF-RELAB-IPP25713/2023"	2023-10-20	"Europe"	"France"	"Ile-de-France"	"1"	""	1	"Preschool"
"hRSV/A/France/IDF-RELAB-IPP25715/2023"	2023-10-20	"Europe"	"France"	"Ile-de-France"	"6"	""	6	"Children"
"hRSV/B/France/GES-RELAB-IPP25686/2023"	2023-10-20	"Europe"	"France"	"Grand Est"	"33"	""	33	"Adults"
"hRSV/B/France/IDF-RELAB-IPP25708/2023"	2023-10-20	"Europe"	"France"	"Ile-de-France"	"60"	""	60	"Adults"
"hRSV/B/France/IDF-RELAB-IPP25711/2023"	2023-10-21	"Europe"	"France"	"Ile-de-France"	"2"	""	2	"Preschool"
"hRSV/B/France/IDF-RELAB-IPP25714/2023"	2023-10-21	"Europe"	"France"	"Ile-de-France"	"45"	""	45	"Adults"
"hRSV/A/France/GES-RELAB-IPP25687/2023"	2023-10-23	"Europe"	"France"	"Grand Est"	"66"	""	66	"Geriatrics"
"hRSV/A/France/IDF-RELAB-IPP25716/2023"	2023-10-23	"Europe"	"France"	"Ile-de-France"	"65"	""	65	"Geriatrics"
"hRSV/A/France/GES-RELAB-IPP26328/2023"	2023-10-24	"Europe"	"France"	"Grand Est"	"14"	""	14	"Children"
"hRSV/A/France/IDF-RELAB-IPP26348/2023"	2023-10-24	"Europe"	"France"	"Ile-de-France"	"4"	""	4	"Preschool"
"hRSV/A/France/IDF-RELAB-IPP26354/2023"	2023-10-24	"Europe"	"France"	"Ile-de-France"	"26"	""	26	"Adults"
"hRSV/A/France/IDF-RELAB-IPP26339/2023"	2023-10-27	"Europe"	"France"	"Ile-de-France"	"46"	""	46	"Adults"
"hRSV/B/France/IDF-RELAB-IPP26338/2023"	2023-10-27	"Europe"	"France"	"Ile-de-France"	"39"	""	39	"Adults"
"hRSV/A/France/IDF-RELAB-IPP26334/2023"	2023-10-28	"Europe"	"France"	"Ile-de-France"	"86"	""	86	"Geriatrics"
"hRSV/A/France/IDF-RELAB-IPP26335/2023"	2023-10-30	"Europe"	"France"	"Ile-de-France"	"29"	""	29	"Adults"
"hRSV/A/France/IDF-RELAB-IPP26352/2023"	2023-10-30	"Europe"	"France"	"Ile-de-France"	"1"	""	1	"Preschool"
"hRSV/B/France/IDF-RELAB-IPP26358/2023"	2023-10-30	"Europe"	"France"	"Ile-de-France"	"16"	""	16	"Children"
"hRSV/B/Russia/NVS-7.429Hp/2023"	2023-01-24	"Europe"	"Russia"	"Novosibirsk"	"1"	""	1	"Preschool"
"hRSV/B/Russia/NVS-7.94Hp/2022"	NA	"Europe"	"Russia"	"Novosibirsk"	"2"	""	2	"Preschool"
"hRSV/B/Russia/NVS-7.87Hp/2022"	2022-10-26	"Europe"	"Russia"	"Novosibirsk"	"1"	""	1	"Preschool"
"hRSV/B/Russia/NVS-7.684Hp/2023"	2023-04-08	"Europe"	"Russia"	"Novosibirsk"	"11 months"	""	0.917	"Infants"
"hRSV/B/Russia/NVS-7.638Hp/2023"	2023-03-24	"Europe"	"Russia"	"Novosibirsk"	"1"	""	1	"Preschool"
"hRSV/A/France/BFC-RELAB-IPP26987/2023"	2023-11-07	"Europe"	"France"	"Bourgogne-Franche-Comte"	"61"	""	61	"Adults"
"hRSV/A/France/BFC-RELAB-IPP27895/2023"	2023-11-14	"Europe"	"France"	"Bourgogne-Franche-Comte"	"62"	""	62	"Adults"
"hRSV/A/France/BRE-IPP27806/2023"	2023-11-13	"Europe"	"France"	"Bretagne"	"15months"	"Nasopharyngeal"	1.25	"Preschool"
"hRSV/A/France/BRE-RELAB-IPP27055/2023"	2023-10-31	"Europe"	"France"	"Bretagne"	"80"	""	80	"Geriatrics"
"hRSV/A/France/BRE-RELAB-IPP27056/2023"	2023-11-02	"Europe"	"France"	"Bretagne"	"58"	""	58	"Adults"
"hRSV/A/France/BRE-RELAB-IPP27057/2023"	2023-11-15	"Europe"	"France"	"Bretagne"	"70"	""	70	"Geriatrics"
